CODE,SECTION,DATE,ROOM,PROFESSOR
ADM3321,M,1461610800,Not available at this time.,Radhakrishnan Swaminathan
ADM3321,N,1461610800,Not available at this time.,Radhakrishnan Swaminathan
ADM3321,N,1461610800,Not available at this time.,Radhakrishnan Swaminathan
ADM3322,M,1461594600,Not available at this time.,Michael Guolla
ADM3323,M,1461351600,Not available at this time.,Michael Parent
ADM3326,M,1460660400,Not available at this time.,Michael Guolla
ADM3326,M,1460660400,Not available at this time.,Michael Guolla
ADM3326,N,1460660400,Not available at this time.,Michael Guolla
ADM3340,M,1461369600,Not available at this time.,Brian Conheady
ADM3343,M,1461421800,Not available at this time.,Christopher Benk
ADM3345,M,1461594600,Not available at this time.,James Kerr
ADM3346,M,1460678400,Not available at this time.,John Jarecsni
ADM3349,M,1461024000,Not available at this time.,Bailey Church
ADM3350,M,1460833200,Not available at this time.,Shantanu Dutta
ADM3350,M,1460833200,Not available at this time.,Shantanu Dutta
ADM3350,N,1460833200,Not available at this time.,Shantanu Dutta
ADM3350,P,1460833200,Not available at this time.,Shantanu Dutta
ADM3350,P,1460833200,Not available at this time.,Shantanu Dutta
ADM3351,M,1461110400,Not available at this time.,Chen Guo
ADM3351,N,1461110400,Not available at this time.,Chen Guo
ADM3351,N,1461110400,Not available at this time.,Chen Guo
ADM3352,M,1461783600,Not available at this time.,William F. Rentz
ADM3352,M,1461783600,Not available at this time.,William F. Rentz
ADM3352,N,1461783600,Not available at this time.,William F. Rentz
ADM3360,M,1461715200,Not available at this time.,Gilles Levasseur
ADM3360,N,1461715200,Not available at this time.,Gilles Levasseur
ADM3360,N,1461715200,Not available at this time.,Gilles Levasseur
ADM3378,M,1461335400,Not available at this time.,Nour El-Kadri
ADM3379,M,1461438000,Not available at this time.,Paula Sauveur
ADM3701,M,1461265200,Not available at this time.,Gilles Reinhardt
ADM3701,M,1461265200,Not available at this time.,Gilles Reinhardt
ADM3718,M,1460903400,Not available at this time.,Abdenour Slaouti
ADM3718,N,1460903400,Not available at this time.,Alex Aqallal
ADM3722,M,1460678400,Not available at this time.,Jean-François Aubert
ADM3746,M,1461006000,Not available at this time.,Gilles Poirier
ADM3751,M,1460678400,Not available at this time.,François-Éric Racicot
ADM3752,M,1461196800,Not available at this time.,François Dionne
ADM3779,M,1461438000,Not available at this time.,Abdou Ait Hammou
ADM4303,M,1460919600,Not available at this time.,Roger Chouinard
ADM4312,M,1460764800,Not available at this time.,Dennis Sakalauskas
ADM4318,M,1460989800,Not available at this time.,Tyler Chamberlin
ADM4322,M,1461438000,Not available at this time.,David Large
ADM4326,M,1461783600,Not available at this time.,Michael Parent
ADM4328,M,1461681000,Not available at this time.,Dennis Sakalauskas
ADM4329,M,1460851200,Not available at this time.,Gerard Brathwaite-Sturgeon
ADM4336,M,1461801600,Not available at this time.,Jane O'Reilly
ADM4337,M,1461283200,Not available at this time.,Samia Chreim
ADM4339,M,1461092400,Not available at this time.,Rohan Crichton
ADM4340,M,1460851200,Not available at this time.,Sheldon Weatherstone
ADM4340,N,1460851200,Not available at this time.,Sheldon Weatherstone
ADM4341,M,1461024000,Not available at this time.,Chris Liboiron
ADM4342,M,1461801600,Not available at this time.,Bruce La Rochelle
ADM4342,N,1461801600,Not available at this time.,Bruce La Rochelle
ADM4344,M,1461335400,Not available at this time.,Richard Musselman
ADM4345,M,1460660400,Not available at this time.,Shujun Ding
ADM4345,N,1460660400,Not available at this time.,Shujun Ding
ADM4345,N,1460660400,Not available at this time.,Shujun Ding
ADM4346,M,1461110400,Not available at this time.,David Coderre
ADM4348,M,1461456000,Not available at this time.,Kevin Petit-Frère
ADM4348,N,1461456000,Not available at this time.,Sheldon Weatherstone
ADM4349,M,1460764800,Not available at this time.,Nabil Messabia
ADM4351,M,1460817000,Not available at this time.,Yuri Khoroshilov
ADM4351,M,1460817000,Not available at this time.,Yuri Khoroshilov
ADM4354,M,1461092400,Not available at this time.,Anna Dodonova
ADM4355,M,1461438000,Not available at this time.,Pouya Safi
ADM4377,M,1461110400,Not available at this time.,Umar Ruhi
ADM4378,M,1461249000,Not available at this time.,Bijan Raahemi
ADM4379,M,1460851200,Not available at this time.,Sagar Kulkarni
ADM4712,M,1461610800,Not available at this time.,Laurent Mirabeau
ADM4718,M,1460989800,Not available at this time.,Abdenour Slaouti
ADM4722,M,1461456000,Not available at this time.,Guy Boivin
ADM4736,M,1461801600,Not available at this time.,Marjolaine Hébert
ADM4739,M,1461092400,Not available at this time.,Suzanne Payette
ADM4741,M,1461024000,Not available at this time.,Guy Flageole
ADM4745,M,1461196800,Not available at this time.,Marc Tassé
ADM4746,M,1461110400,Not available at this time.,Guy Flageole
ADM4779,M,1460851200,Not available at this time.,Abdelkrim Hamou-Lhadj
