CODE,SECTION,TYPE,DAY,START,END,ROOM,NAME,PROFESSOR
ANT4135,A,Lecture 1,2,14:30,17:30,SMD 221,FOOD AND FOOD SYSTEMS,Deborah Sick
ANT4533,A,Lecture 1,3,14:30,17:30,CBY D103,ETHNO DES NOUVEAUX MÉDIAS,David Jaclin
CRM1300,F,Lecture 1,1,19:00,22:00,FSS 2005,INTRODUCTION TO CRIMINOLOGY,Christopher Greco
CRM1300,G,Lecture 1,2,17:30,19:00,FSS 2005,INTRODUCTION TO CRIMINOLOGY,Michael Kempa
CRM1300,G,Lecture 2,4,17:30,19:00,FSS 2005,INTRODUCTION TO CRIMINOLOGY,Michael Kempa
CRM1301,CJ,Videoconference course 1,3,19:00,22:00,Various sites (with online component),HISTORY CRIMINOLOGICAL THOUGHT,Prashan Ranasinghe
CRM1301,D,Lecture 1,3,13:00,14:30,MNT 203,HISTORY CRIMINOLOGICAL THOUGHT,Christine Gervais
CRM1301,D,Lecture 2,5,11:30,13:00,MNT 203,HISTORY CRIMINOLOGICAL THOUGHT,Christine Gervais
CRM1301,E,Lecture 1,3,19:00,22:00,MRT 205,HISTORY CRIMINOLOGICAL THOUGHT,Prashan Ranasinghe
CRM1301,HC,Videoconference course 1,3,19:00,22:00,Various sites (with online component),HISTORY CRIMINOLOGICAL THOUGHT,Prashan Ranasinghe
CRM1301,HJ,Videoconference course 1,3,19:00,22:00,Various sites (with online component),HISTORY CRIMINOLOGICAL THOUGHT,Prashan Ranasinghe
CRM1301,PJ,Videoconference course 1,3,19:00,22:00,Various sites (with online component),HISTORY CRIMINOLOGICAL THOUGHT,Prashan Ranasinghe
CRM1700,D,Lecture 1,1,17:30,19:00,DMS 1160,INTRODUCTION À LA CRIMINOLOGIE,Sébastien Lachambre
CRM1700,D,Lecture 2,3,17:30,19:00,DMS 1160,INTRODUCTION À LA CRIMINOLOGIE,Sébastien Lachambre
CRM1701,D,Lecture 1,3,16:00,17:30,ART 033,HISTOIRE SAVOIR CRIMINOLOGIQUE,Marie-Lyne Vachon
CRM1701,D,Lecture 2,5,14:30,16:00,ART 033,HISTOIRE SAVOIR CRIMINOLOGIQUE,Marie-Lyne Vachon
CRM2300,B,Lecture 1,1,11:30,13:00,TBT 333,CRIMINAL JUSTICE &amp; PENAL NORM,Vajmeh Tabibi
CRM2300,B,Lecture 2,4,13:00,14:30,TBT 333,CRIMINAL JUSTICE &amp; PENAL NORM,Vajmeh Tabibi
CRM2300,C,Lecture 1,1,16:00,17:30,MRT 218,CRIMINAL JUSTICE &amp; PENAL NORM,Vajmeh Tabibi
CRM2300,C,Lecture 2,3,14:30,16:00,MRT 218,CRIMINAL JUSTICE &amp; PENAL NORM,Vajmeh Tabibi
CRM2301,B,Lecture 1,3,10:00,11:30,HGN 302,CRIMINOLOGICAL THEORIES I,Christine Gervais
CRM2301,B,Lecture 2,5,08:30,10:00,HGN 302,CRIMINOLOGICAL THEORIES I,Christine Gervais
CRM2303,B,Lecture 1,3,16:00,17:30,CBY D207,RESEARCH METH IN CRIMINOLOGY,Jeffrey Monaghan
CRM2303,B,Lecture 2,5,14:30,16:00,CBY D207,RESEARCH METH IN CRIMINOLOGY,Jeffrey Monaghan
CRM2305,B,Lecture 1,2,17:30,19:00,MRT 205,Police in Modern Society,Jeffrey Monaghan
CRM2305,B,Lecture 2,4,17:30,19:00,MRT 205,Police in Modern Society,Jeffrey Monaghan
CRM2306,C,Lecture 1,1,08:30,10:00,FSS 2005,PRISON COMMU. &amp; DEPRI. LIBERTY,Kate Fletcher
CRM2306,C,Lecture 2,4,10:00,11:30,FSS 2005,PRISON COMMU. &amp; DEPRI. LIBERTY,Kate Fletcher
CRM2307,B,Lecture 1,4,19:00,22:00,STE A0150,WOMEN, JUSTICE &amp; VICTIMIZATION,Zoi Coucopoulos
CRM2308,B,Lecture 1,2,14:30,16:00,HGN 302,SOCIAL AND CRIMINAL POLICY,Sarah Heath
CRM2308,B,Lecture 2,5,16:00,17:30,HGN 302,SOCIAL AND CRIMINAL POLICY,Sarah Heath
CRM2309,C,Lecture 1,3,19:00,22:00,STE A0150,CRIMINAL JUSTICE AND HEALTH,Erin McCuaig-Lambrinakos
CRM2310,A,Lecture 1,2,19:00,22:00,STE H0104,COMMUNITY INTERVENTION CRIMINO,Michel Doiron
CRM2310,B,Lecture 1,2,11:30,13:00,STE G0103,COMMUNITY INTERVENTION CRIMINO,Kate Fletcher
CRM2310,B,Lecture 2,5,13:00,14:30,STE G0103,COMMUNITY INTERVENTION CRIMINO,Kate Fletcher
CRM2700,B,Lecture 1,2,10:00,11:30,ART 257,JUSTICE ET NORME PÉNALE,Marcus Léonard
CRM2700,B,Lecture 2,4,08:30,10:00,ART 257,JUSTICE ET NORME PÉNALE,Marcus Léonard
CRM2701,B,Lecture 1,2,08:30,10:00,ART 257,THÉORIES CRIMINOLOGIQUES I,Patrick Savoie
CRM2701,B,Lecture 2,5,10:00,11:30,ART 257,THÉORIES CRIMINOLOGIQUES I,Patrick Savoie
CRM2703,B,Lecture 1,1,13:00,14:30,MNT 201,MÉTH. DE RECHERCHE EN CRIMINO.,Carolyn Côté-Lussier
CRM2703,B,Lecture 2,3,11:30,13:00,MNT 201,MÉTH. DE RECHERCHE EN CRIMINO.,Carolyn Côté-Lussier
CRM2706,A,Lecture 1,1,10:00,11:30,STE A0150,MILIEU CARCÉRAL PRIVAT.LIBERTÉ,Sandra Lehalle
CRM2706,A,Lecture 2,3,08:30,10:00,STE A0150,MILIEU CARCÉRAL PRIVAT.LIBERTÉ,Sandra Lehalle
CRM2708,A,Lecture 1,2,16:00,17:30,FSS 2005,POLITIQUE SOCIALE CRIMINELLE,Claire Delisle
CRM2708,A,Lecture 2,4,14:30,16:00,FSS 2005,POLITIQUE SOCIALE CRIMINELLE,Claire Delisle
CRM2709,B,Lecture 1,1,11:30,13:00,DMS 1140,JUSTICE PÉNALE ET SANTÉ,Betty Baba
CRM2709,B,Lecture 2,4,13:00,14:30,DMS 1140,JUSTICE PÉNALE ET SANTÉ,Betty Baba
CRM2710,B,Lecture 1,3,19:00,22:00,ART 257,INTERVENTION COMMUN. CRIMINOL.,Nelson Arturo Ovalle Diaz
CRM3301,C,Lecture 1,4,08:30,11:30,VNR 3035,CRIMINOLOGICAL THEORIES II,Jeffrey Monaghan
CRM3301,D,Lecture 1,3,14:30,17:30,SCS E217,CRIMINOLOGICAL THEORIES II,Laura Shantz
CRM3303,A,Lecture 1,1,19:00,22:00,LMX 221,INDIVIDUAL INTERVENTION,Michel Doiron
CRM3303,B,Lecture 1,2,14:30,17:30,VNR 2095,INDIVIDUAL INTERVENTION,Erin McCuaig-Lambrinakos
CRM3305,B,Lecture 1,2,08:30,11:30,VNR 5070,Police and Social Control,Michael Kempa
CRM3306,B,Lecture 1,1,11:30,13:00,FSS 1006,VICTIMOLOGY,Tuulia Law
CRM3306,B,Lecture 2,4,13:00,14:30,FSS 1006,VICTIMOLOGY,Tuulia Law
CRM3307,A,Lecture 1,2,19:00,22:00,FSS 1006,WOMEN, JUSTICE &amp; CRIMINAL.,Lori Stinson
CRM3311,B,Lecture 1,5,14:30,17:30,VNR 2095,MENTAL DISORDER AND JUSTICE,Erin McCuaig-Lambrinakos
CRM3312,B,Lecture 1,2,11:30,13:00,MNT 207,YOUTH AND JUSTICE,Carolyn Gordon
CRM3312,B,Lecture 2,5,13:00,14:30,MNT 207,YOUTH AND JUSTICE,Carolyn Gordon
CRM3314,B,Lecture 1,4,19:00,22:00,VNR 2095,CRIMINAL JUSTICE AND DRUGS,Eugene Oscapella
CRM3316,A,Lecture 1,5,14:30,17:30,MRT 211,IMPRISONMENT AND PAROLE,Laura Shantz
CRM3317,B,Lecture 1,1,08:30,11:30,LMX 221,CRIME AND THE MEDIA,Deborah Landry
CRM3322,A,Lecture 1,1,17:30,19:00,VNR 1095,ABORIGINAL PEOPLES AND JUSTICE,Michelle Mann-Rempel
CRM3322,A,Lecture 2,3,17:30,19:00,VNR 1095,ABORIGINAL PEOPLES AND JUSTICE,Michelle Mann-Rempel
CRM3323,A,Lecture 1,3,19:00,22:00,FSS 1030,GLOBALIZATION, CRIME &amp; JUSTICE,Salamat Tabbasum
CRM3334,C,Lecture 1,5,11:30,13:00,SMD 402,QUANTITATIVE RESEARCH CRIMINOL,Ronald-Frans Melchers
CRM3334,C,Laboratory 1,3,13:00,14:30,Consult the department,QUANTITATIVE RESEARCH CRIMINOL,Ronald-Frans Melchers
CRM3334,D,Lecture 1,5,08:30,11:30,Consult the department,QUANTITATIVE RESEARCH CRIMINOL,Sarah Heath
CRM3701,C,Lecture 1,2,11:30,13:00,VNR 5070,THÉORIES CRIMINOLOGIQUES II,Sophie Cousineau
CRM3701,C,Lecture 2,5,13:00,14:30,VNR 5070,THÉORIES CRIMINOLOGIQUES II,Sophie Cousineau
CRM3701,D,Lecture 1,1,08:30,11:30,VNR 3035,THÉORIES CRIMINOLOGIQUES II,Sophie Cousineau
CRM3703,C,Lecture 1,2,08:30,11:30,MCD 121,INTERVENTION INDIVIDUELLE,Marie-Lyne Vachon
CRM3705,A,Lecture 1,1,13:00,14:30,FSS 1006,Police et contrôle social,Line Beauchesne
CRM3705,A,Lecture 2,3,11:30,13:00,FSS 1006,Police et contrôle social,Line Beauchesne
CRM3707,A,Lecture 1,5,17:30,20:30,VNR 1095,FEMMES, JUSTICE &amp; CRIMINAL.,Zoi Coucopoulos
CRM3711,A,Lecture 1,3,13:00,14:30,MNT 201,DÉSORDRE MENTAL ET JUSTICE,Alexandre Pelletier-Audet
CRM3711,A,Lecture 2,5,11:30,13:00,MNT 201,DÉSORDRE MENTAL ET JUSTICE,Alexandre Pelletier-Audet
CRM3714,A,Lecture 1,2,13:00,14:30,SMD 224,LA JUSTICE PÉNALE ET DROGUES,Line Beauchesne
CRM3714,A,Lecture 2,4,11:30,13:00,SMD 224,LA JUSTICE PÉNALE ET DROGUES,Line Beauchesne
CRM3719,A,Lecture 1,2,17:30,19:00,MRT 256,DÉTERMINATION DE LA PEINE,Françoise Vanhamme
CRM3719,A,Lecture 2,4,17:30,19:00,MRT 256,DÉTERMINATION DE LA PEINE,Françoise Vanhamme
CRM3723,A,Lecture 1,4,19:00,22:00,MNT 207,MONDIALISATION,CRIME ET JUST.,David Moffette
CRM3724,A,Lecture 1,1,17:30,19:00,SMD 402,PRATIQUES D'INTERVENTION,Haythem Euchi
CRM3724,A,Lecture 2,3,17:30,19:00,SMD 402,PRATIQUES D'INTERVENTION,Haythem Euchi
CRM3734,C,Lecture 1,2,14:30,17:30,Consult the department,RECHERCHE QUANTITATIVE CRIMIN.,Ibtihel Bouchoucha
CRM4302,C,Lecture 1,2,08:30,11:30,MRT 211,ABO. &amp; CRIMI. JUSTICE SYSTEM,Justin Piché
CRM4302,D,Lecture 1,4,08:30,11:30,VNR 3075,ABO. &amp; CRIMI. JUSTICE SYSTEM,Vajmeh Tabibi
CRM4303,A,Lecture 1,5,14:30,17:30,FSS 14001,INTERVENTION/ETHICS IN CRIM.,Kate Fletcher
CRM4304,D,Lecture 1,2,14:30,17:30,LEE C104,QUALITATIVE RESEARCH IN CRM,Deborah Landry
CRM4304,E,Lecture 1,1,10:00,11:30,TBT 327,QUALITATIVE RESEARCH IN CRM,Jonathan Frauley
CRM4304,E,Lecture 2,3,08:30,10:00,TBT 327,QUALITATIVE RESEARCH IN CRM,Jonathan Frauley
CRM4304,F,Lecture 1,1,14:30,16:00,TBT 319,QUALITATIVE RESEARCH IN CRM,Deborah Landry
CRM4304,F,Lecture 2,4,16:00,17:30,TBT 319,QUALITATIVE RESEARCH IN CRM,Deborah Landry
CRM4305,A,Lecture 1,2,13:00,14:30,FSS 14001,POLITICAL CRIME,Maritza Felices-Luna
CRM4305,A,Lecture 2,4,11:30,13:00,FSS 14001,POLITICAL CRIME,Maritza Felices-Luna
CRM4311,A,Lecture 1,3,08:30,11:30,FSS 14001,LAW AND SOCIAL CONTROL,Steven Bittle
CRM4316,A,Lecture 1,1,14:30,17:30,TBT 309,VIOLENCE AND SOCIETY,Prashan Ranasinghe
CRM4317,B,Seminar 1,4,14:30,17:30,FSS 14005,ASSESSMENT OF FIELD PLACEMENT,Geneviève Nault
CRM4702,B,Lecture 1,1,11:30,13:00,LMX 219,ABOLI. &amp; SYS. JUSTICE PENALE,Claire Delisle
CRM4702,B,Lecture 2,4,13:00,14:30,LMX 219,ABOLI. &amp; SYS. JUSTICE PENALE,Claire Delisle
CRM4702,C,Lecture 1,1,14:30,17:30,LMX 219,ABOLI. &amp; SYS. JUSTICE PENALE,Sandra Lehalle
CRM4703,A,Lecture 1,2,14:30,17:30,FSS 14001,INTERVENTION/ÉTHIQUE EN CRIM.,Geneviève Laramée
CRM4704,C,Lecture 1,1,19:00,22:00,SMD 423,RECHERCHE QUALITATIVE EN CRM,Jean-Paul Mbuya Mutombo
CRM4704,D,Lecture 1,2,19:00,22:00,SMD 423,RECHERCHE QUALITATIVE EN CRM,Jean-Paul Mbuya Mutombo
CRM4704,E,Lecture 1,2,11:30,13:00,LMX 243,RECHERCHE QUALITATIVE EN CRM,Ibtihel Bouchoucha
CRM4704,E,Lecture 2,5,13:00,14:30,LMX 243,RECHERCHE QUALITATIVE EN CRM,Ibtihel Bouchoucha
CRM4706,A,Lecture 1,1,13:00,14:30,FSS 14001,ANALYSE SOCIO-POLITIQUE ENFERM,Véronique Strimelle
CRM4706,A,Lecture 2,3,11:30,13:00,FSS 14001,ANALYSE SOCIO-POLITIQUE ENFERM,Véronique Strimelle
CRM4716,A,Lecture 1,2,11:30,13:00,FSS 14001,VIOLENCE ET SOCIÉTÉ,Louise Fines
CRM4716,A,Lecture 2,5,13:00,14:30,FSS 14001,VIOLENCE ET SOCIÉTÉ,Louise Fines
CRM4717,B,Seminar 1,4,14:30,17:30,FSS 14001,INTÉGRATION DES EXP. DE STAGE,Joanne Cardinal
DVM2106,A,Course has on-line/classroom activities 1,2,08:30,10:00,STE G0103,INTER. DEV.: CONTEMP. THEORIES,Rebecca Tiessen
DVM2106,A,Course has on-line/classroom activities 2,5,10:00,11:30,STE G0103,INTER. DEV.: CONTEMP. THEORIES,Rebecca Tiessen
DVM2110,A,Lecture 1,1,10:00,11:30,HGN 302,EDU, HEALTH &amp; SOCIAL PROTECT.,Ishara Mahat
DVM2110,A,Lecture 2,3,08:30,10:00,HGN 302,EDU, HEALTH &amp; SOCIAL PROTECT.,Ishara Mahat
DVM2350,B,Lecture 1,3,10:00,11:30,FSS 1007,FOUND. CLASSIC. LIBERAL.SOCIAL,Mahmoud Masaeli
DVM2350,B,Lecture 2,5,08:30,10:00,FSS 1007,FOUND. CLASSIC. LIBERAL.SOCIAL,Mahmoud Masaeli
DVM2506,A,Lecture 1,2,10:00,11:30,SCR 002,DÉV. INT: THÉORIES &amp; PRATIQUES,Pierre Beaudet
DVM2506,A,Lecture 2,4,08:30,10:00,SCR 002,DÉV. INT: THÉORIES &amp; PRATIQUES,Pierre Beaudet
DVM2510,A,Lecture 1,1,16:00,17:30,ART 257,ÉDU., SANTÉ &amp; PROTECT. SOCIALE,Andrea Martinez
DVM2510,A,Lecture 2,3,14:30,16:00,ART 257,ÉDU., SANTÉ &amp; PROTECT. SOCIALE,Andrea Martinez
DVM2750,A,Lecture 1,3,10:00,11:30,TBT 333,FOND PENSÉE LIB.ET SOCIALISME,Raphaël Canet
DVM2750,A,Lecture 2,5,08:30,10:00,TBT 333,FOND PENSÉE LIB.ET SOCIALISME,Raphaël Canet
DVM3105,A,Lecture 1,2,14:30,16:00,VNR 1075,POPULATION TRENDS AND INT. DEV,Sonia Gulati
DVM3105,A,Lecture 2,5,16:00,17:30,VNR 1075,POPULATION TRENDS AND INT. DEV,Sonia Gulati
DVM3106,A,Lecture 1,4,19:00,22:00,VNR 1075,WOMEN, GENDER AND DEVELOPMENT,Zainab Amery
DVM3130,A,Lecture 1,1,14:30,16:00,MNT 204,ETHICS AND INTERN. DEVELOPMENT,Mahmoud Masaeli
DVM3130,A,Lecture 2,4,16:00,17:30,MNT 204,ETHICS AND INTERN. DEVELOPMENT,Mahmoud Masaeli
DVM3140,A,Lecture 1,1,17:30,19:00,SCS E218,INTERNATIONAL DEVELOP. FUNDING,Salamat Tabbasum
DVM3140,A,Lecture 2,3,17:30,19:00,SCS E218,INTERNATIONAL DEVELOP. FUNDING,Salamat Tabbasum
DVM3350,B,Lecture 1,1,08:30,10:00,MRT 250,THEORIES OF INTERN. DEV.,Mahmoud Masaeli
DVM3350,B,Lecture 2,4,10:00,11:30,MRT 250,THEORIES OF INTERN. DEV.,Mahmoud Masaeli
DVM3505,A,Lecture 1,1,14:30,17:30,MNT 103,TENDANCES DÉMOG ET DEVMT INTER,Rahim Baba
DVM3530,A,Lecture 1,3,13:00,14:30,MNT 103,ÉTHIQUE ET DÉVELOPPEMENT INTER,Raphaël Canet
DVM3530,A,Lecture 2,5,11:30,13:00,MNT 103,ÉTHIQUE ET DÉVELOPPEMENT INTER,Not available at this time.
DVM3540,B,Lecture 1,2,17:30,19:00,SCS E218,FINANC. DU DÉV. INTERNATIONAL,Nasser Ary Tanimoune
DVM3540,B,Lecture 2,4,17:30,19:00,SCS E218,FINANC. DU DÉV. INTERNATIONAL,Nasser Ary Tanimoune
DVM3750,A,Lecture 1,1,11:30,13:00,VNR 1075,THÉORIES DU DÉV. INTERN.,Susan Spronk
DVM3750,A,Lecture 2,4,13:00,14:30,VNR 1075,THÉORIES DU DÉV. INTERN.,Susan Spronk
DVM4108,B,Seminar 1,1,14:30,17:30,FSS 1005,CONFLICT AND DEVELOPMENT,Benjamin Zyla
DVM4120,B,Seminar 1,4,11:30,14:30,FSS 1005,INTERN. DEV. ISSUES IN AFRICA,Joshua Ramisch
DVM4130,A,Seminar 1,4,17:30,20:30,FSS 1005,INTERN. DEV. ISSUES LATIN AMER,Alberto Florez-Malagon
DVM4140,A,Seminar 1,3,11:30,14:30,FSS 1005,PRIVATE ENTERPR. AND DEV.,Robert David
DVM4150,A,Seminar 1,5,11:30,14:30,FSS 1005,SOCIAL ECON. &amp; LOCAL DEVELOP.,Robert David
DVM4151,A,Seminar 1,2,08:30,11:30,FSS 1005,INTL DEVLOP. POLICY &amp; PRACTICE,Gordon Betcherman
DVM4154,A,Course has on-line/classroom activities 1,1,11:30,14:30,THN 054,GLOBAL STUDIES, CITIZEN. &amp; DEV,Rebecca Tiessen
DVM4552,A,Seminar 1,4,14:30,17:30,FSS 1005,ANALYSE AVANCÉE DONNÉES DI,Nasser Ary Tanimoune
DVM4554,A,Seminar 1,2,17:30,20:30,FSS 1005,GLOBALISATION, CITOYEN. ET DÉV,Dan Furukawa Marques
DVM4560,A,Seminar 1,3,14:30,17:30,FSS 1005,GESTION DE PROJETS INTER.,Ruby Dagher
DVM4730,A,Seminar 1,1,08:30,11:30,FSS 1005,THÈMES DE RECHE PART,Stephen Baranyi
ECH2330,A,Lecture 1,1,13:00,14:30,STE A0150,THEORIES OF CONFLICT,Christoph Zuercher
ECH2330,A,Lecture 2,3,11:30,13:00,STE A0150,THEORIES OF CONFLICT,Christoph Zuercher
ECH2730,A,Lecture 1,1,11:30,13:00,SMD 224,THÉORIES DES CONFLITS,Marie-Eve Desrosiers
ECH2730,A,Lecture 2,4,13:00,14:30,SMD 224,THÉORIES DES CONFLITS,Marie-Eve Desrosiers
ECH3310,A,Lecture 1,1,11:30,13:00,SCS E218,HUMAN RIGHTS&amp; CONFLICT STUDIES,Mathieu Landriault
ECH3310,A,Lecture 2,4,13:00,14:30,SCS E218,HUMAN RIGHTS&amp; CONFLICT STUDIES,Mathieu Landriault
ECH3330,C,Lecture 1,4,14:30,17:30,SCS E218,SPECIAL TOPICS IN ECH,Rita Abrahamsen
ECH3350,A,Lecture 1,2,11:30,13:00,VNR 1075,RESEARCH METHODS IN ECH,Jean-François Ratelle
ECH3350,A,Lecture 2,5,13:00,14:30,VNR 1075,RESEARCH METHODS IN ECH,Jean-François Ratelle
ECH3720,A,Lecture 1,2,16:00,17:30,VNR 3075,GUERRE &amp; SÉCURITÉ: HISTORIQUES,Mathieu Landriault
ECH3720,A,Lecture 2,4,14:30,16:00,VNR 3075,GUERRE &amp; SÉCURITÉ: HISTORIQUES,Mathieu Landriault
ECH3730,B,Lecture 1,1,08:30,10:00,SMD 226,THÈMES CHOISIS ECH,Mathieu Landriault
ECH3730,B,Lecture 2,4,10:00,11:30,SMD 226,THÈMES CHOISIS ECH,Mathieu Landriault
ECH3750,A,Lecture 1,2,13:00,14:30,VNR 1075,METHODOLOGIE RECHERCHE ECH,Jean-François Ratelle
ECH3750,A,Lecture 2,4,11:30,13:00,VNR 1075,METHODOLOGIE RECHERCHE ECH,Jean-François Ratelle
ECH4310,B,Lecture 1,2,08:30,11:30,LEE C102,SELECTED RESEARCH TOPICS ECH,Iain McKenna
ECH4320,A,Lecture 1,5,08:30,11:30,LEE C102,CONFLICT RESOLUTION, PEACE,Jean-François Ratelle
ECH4330,D,Lecture 1,4,08:30,11:30,FSS 8003,SEL RSRCH TOPICS CONFL STDS,Jean-François Ratelle
ECH4335,A,Lecture 1,1,14:30,17:30,CBY E016,TRACK TWO DIPLOMACY,Peter Jones
ECH4355,A,Lecture 1,3,14:30,17:30,FSS 7035,CONFL.PEACE PROCESS SPEC.TOPIC,Costanza Musu
ECH4710,B,Lecture 1,5,08:30,11:30,CBY E016,THÈMES DE RECHERCHE CHOISIS DH,Moda Dieng
ECH4725,A,Lecture 1,3,08:30,11:30,LEE C102,DÉFI DÉMOCRATIE AFF.INTERN.,Gilles Breton
ECH4735,A,Lecture 1,3,13:00,14:30,CBY E016,DIPLOMATIE DE 2E NIVEAU,Moda Dieng
ECH4735,A,Lecture 2,5,11:30,13:00,CBY E016,DIPLOMATIE DE 2E NIVEAU,Moda Dieng
ECH4750,A,Lecture 1,2,14:30,17:30,FSS 7035,CONFL.PROC.PAIX MOYEN ORIENT,Thomas Juneau
ECO1102,D,Lecture 1,1,13:00,14:30,UCU AUD,INTRODUCTION TO MACROECONOMICS,David Gray
ECO1102,D,Lecture 2,3,11:30,13:00,UCU AUD,INTRODUCTION TO MACROECONOMICS,David Gray
ECO1102,E,Lecture 1,3,13:00,14:30,FSS 2005,INTRODUCTION TO MACROECONOMICS,Najib Khan
ECO1102,E,Lecture 2,5,11:30,13:00,FSS 2005,INTRODUCTION TO MACROECONOMICS,Najib Khan
ECO1102,F,Lecture 1,2,19:00,22:00,FSS 2005,INTRODUCTION TO MACROECONOMICS,Lawrence Harris
ECO1102,G,Lecture 1,2,13:00,14:30,MNT 203,INTRODUCTION TO MACROECONOMICS,Octavian Strîmbu
ECO1102,G,Lecture 2,4,11:30,13:00,MNT 203,INTRODUCTION TO MACROECONOMICS,Octavian Strîmbu
ECO1104,F,Lecture 1,1,11:30,13:00,FSS 2005,INTRODUCTION TO MICROECONOMICS,Lawrence Harris
ECO1104,F,Lecture 2,4,13:00,14:30,FSS 2005,INTRODUCTION TO MICROECONOMICS,Lawrence Harris
ECO1104,G,Lecture 1,3,16:00,17:30,FSS 2005,INTRODUCTION TO MICROECONOMICS,Duangsuda Sopchokchai
ECO1104,G,Lecture 2,5,14:30,16:00,FSS 2005,INTRODUCTION TO MICROECONOMICS,Duangsuda Sopchokchai
ECO1192,C,Lecture 1,4,19:00,22:00,MRN 150,ENGINEERING ECONOMICS,Claude Théoret
ECO1192,D,Lecture 1,4,19:00,22:00,MNT 203,ENGINEERING ECONOMICS,Faisal Arif
ECO1302,A,Lecture 1,2,16:00,17:30,DMS 1160,CONTEMPO. MACROECONO. ISSUES,Mario Seccareccia
ECO1302,A,Lecture 2,4,14:30,16:00,DMS 1160,CONTEMPO. MACROECONO. ISSUES,Mario Seccareccia
ECO1502,C,Lecture 1,3,19:00,22:00,MNT 203,INTRODUCTION MACROÉCONOMIE,Komlan Fiodendji
ECO1502,D,Lecture 1,2,13:00,14:30,FSS 2005,INTRODUCTION MACROÉCONOMIE,Mahamoud Houssein
ECO1502,D,Lecture 2,4,11:30,13:00,FSS 2005,INTRODUCTION MACROÉCONOMIE,Mahamoud Houssein
ECO1504,D,Lecture 1,3,10:00,11:30,CBY C03,INTRODUCTION MICROÉCONOMIE,Komlan Fiodendji
ECO1504,D,Lecture 2,5,08:30,10:00,CBY C03,INTRODUCTION MICROÉCONOMIE,Komlan Fiodendji
ECO1504,ES,Lecture 1,3,17:00,20:00,Consult the department,INTRODUCTION MICROÉCONOMIE,Claude Théoret
ECO1592,B,Lecture 1,4,19:00,22:00,STE B0138,SCIENCE ÉCONOMIQUE INGÉNIEURS,Marc Prud'Homme
ECO1702,A,Lecture 1,2,10:00,11:30,LEE A130,ENJEUX MACROÉCONO. CONTEMPO.,Claude Parthenay
ECO1702,A,Lecture 2,4,08:30,10:00,LEE A130,ENJEUX MACROÉCONO. CONTEMPO.,Claude Parthenay
ECO2111,A,Lecture 1,2,13:00,14:30,MNT 201,ECONOMICS OF WOMEN'S ISSUES,Gordon Lenjosek
ECO2111,A,Lecture 2,4,11:30,13:00,MNT 201,ECONOMICS OF WOMEN'S ISSUES,Gordon Lenjosek
